Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
20,Gen5_Ind619,1000101001010101100101001,5,50,16,0.4,4,3,0.8,4.371261609003942
21,Gen6_Ind736,1000101101010100100111001,5,50,192,0.4,2,4,0.8,4.370604931078975
22,Gen5_Ind580,1000101101011100000111001,5,50,192,0.6,1,4,0.8,4.370584933832153
23,Gen6_Ind667,1000011100101010000001000,5,10,128,0.9,5,1,0.7,4.366166700566547
24,Gen6_Ind699,1001001011100011100101100,5,10,64,0.7,4,3,0.99,4.364291572149464
25,Gen6_Ind764,1000110110011100000011010,5,100,255,0.6,1,2,0.9,4.364248370094101
26,Gen6_Ind688,1000110000011101000101100,5,100,0,0.6,3,3,0.99,4.364188553275605
27,Gen6_Ind760,1000110100001100100101100,5,100,128,0.2,2,3,0.99,4.363816396578032
28,Gen6_Ind763,1000110001011111000011100,5,100,16,0.6,2,2,0.99,4.363494133581222
29,Gen6_Ind636,1000100000011110101000111,5,20,0,0.6,1,5,0.6,4.357552437344331
30,Gen6_Ind698,1100010000000110001001100,5,5,0,0.05,5,5,0.99,4.3572675368907605
31,Gen3_Ind356,1001001011100001100001100,5,1,64,0.7,4,1,0.99,4.357188036436232
32,Gen6_Ind750,1000111100011011100001011,5,200,128,0.5,5,1,0.95,4.355347087655306
33,Gen6_Ind679,1000111000011100110111011,5,200,0,0.6,2,1,0.95,4.355280895461143
34,Gen6_Ind713,1000111011101001001001100,5,200,64,0.9,3,5,0.99,4.35498967370739
35,Gen6_Ind686,1000111001010101101001010,5,200,16,0.4,4,5,0.9,4.354956582790555
36,Gen6_Ind663,1000111110001110000001010,5,200,255,0.2,5,1,0.9,4.3549400375207155
37,Gen6_Ind729,1000111011011111001001100,5,200,64,0.6,2,5,0.99,4.354827533019732
38,Gen6_Ind692,1001001101000001111111000,5,1,192,0.01,4,3,0.7,4.345786654231543
39,Gen6_Ind766,1001000011100011100001100,5,500,64,0.7,5,1,0.99,4.345565890673525
40,Gen6_Ind670,1001000011011101000111100,5,500,64,0.6,3,4,0.99,4.345104666078365
41,Gen6_Ind691,1001000011100001100001100,5,500,64,0.7,4,1,0.99,4.3448411531219016
42,Gen6_Ind765,1001001011101101100001100,5,10,64,0.95,4,1,0.99,4.344600725436911
43,Gen6_Ind740,1001111001101111100101010,5,200,16,0.95,2,3,0.9,4.3444953408674865
44,Gen6_Ind744,1001000100000010011101001,5,500,128,0.01,5,10,0.8,4.34428787993633
45,Gen6_Ind643,1000111110010111001001000,5,200,255,0.4,5,5,0.7,4.342540067629871
46,Gen6_Ind639,1001000100011100000111000,5,500,128,0.6,1,4,0.7,4.324473250361227
47,Gen6_Ind701,1001000011101101100001000,5,500,64,0.95,4,1,0.7,4.317941010283648
48,Gen6_Ind674,1000111101011110011110110,5,200,192,0.6,5,3,0.5,4.297814281407894
49,Gen6_Ind755,1000001000010100000101100,5,2,0,0.4,1,3,0.99,4.293069121524448
50,Gen6_Ind624,1001111100011001111111011,5,500,128,0.5,4,6,0.95,4.291850722507318
51,Gen6_Ind660,1000001101000000101011011,5,2,192,0.01,2,6,0.95,4.291645045275754
52,Gen6_Ind720,1000001101101001100111001,5,2,192,0.9,4,4,0.8,4.290533444026144
53,Gen6_Ind671,1001000111100000000000111,5,500,192,0.7,1,1,0.6,4.284545218046552
54,Gen6_Ind632,1000110001011111011000101,5,100,16,0.6,2,3,0.4,4.272277991587261
55,Gen6_Ind721,1000011101010010010001110,5,10,192,0.3,5,9,0.01,4.2488946712925895
56,Gen6_Ind640,1001111000011001110011011,5,20,0,0.5,4,10,0.95,4.232909704035556
57,Gen6_Ind731,1000000001010001100111001,5,1,16,0.3,4,4,0.8,4.231978303374702
58,Gen6_Ind748,1000100110001100101000100,5,20,255,0.2,2,5,0.3,4.222789460228299
59,Gen6_Ind657,1000000101001110001110110,5,1,192,0.2,5,8,0.5,4.221974466693333
60,Gen6_Ind682,1000000101010010011110011,5,1,192,0.3,5,1,0.2,4.215834815498074
61,Gen6_Ind716,1000000000111110001001101,5,1,0,0.6,5,5,0.5,4.214945009689032
62,Gen6_Ind628,1000110010010110000110011,5,100,32,0.4,5,4,0.2,4.212454312066319
63,Gen6_Ind668,1000010111001100010110100,5,5,192,0.2,1,4,0.3,4.211630923206367
64,Gen6_Ind652,1000110000011110001000010,5,100,0,0.6,5,5,0.1,4.208343674141909
65,Gen6_Ind734,1000111000011000110110011,5,200,0,0.5,2,2,0.2,4.208139743198158
66,Gen6_Ind661,1000101101010100000110011,5,50,192,0.4,1,4,0.2,4.207769010295836
67,Gen6_Ind728,1000110000011011000010100,5,100,0,0.5,5,2,0.3,4.206617065829368
68,Gen6_Ind635,1001001111011100000111110,5,100,0,0.6,1,4,0.01,4.206101520279692
69,Gen6_Ind695,1000101111000110010001101,5,50,16,0.05,5,9,0.6,4.205860769841538
70,Gen6_Ind705,1111000100100001000001110,3,500,128,0.7,3,1,0.99,4.205039956331237
71,Gen6_Ind681,1000011101001100100110010,5,10,192,0.2,2,4,0.1,4.204867194309208
72,Gen6_Ind654,1000101111101110001100010,5,50,16,0.95,5,7,0.1,4.203232827847994
73,Gen6_Ind653,1000101100100000110010001,5,50,128,0.7,2,10,0.05,4.202884532887679
74,Gen6_Ind625,1000101100100100010010010,5,50,128,0.8,1,10,0.1,4.202721193189317
75,Gen6_Ind685,1001000100101001100110010,5,500,128,0.9,4,4,0.1,4.194908071551951
76,Gen6_Ind678,0110011111101101101111100,4,10,192,0.95,4,8,0.99,3.9912722111883943
77,Gen6_Ind649,1100011100010101101101010,4,10,128,0.4,4,7,0.9,3.9912416373549005
78,Gen6_Ind697,0110100111101100010001000,4,20,16,0.95,1,9,0.7,3.978510947567462
79,Gen6_Ind733,0111000000100001100111110,4,500,0,0.7,4,4,0.9,3.960966153527186
80,Gen6_Ind666,1111000011000111100011101,1,500,64,0.05,4,2,0.1,3.9597839446679477
81,Gen6_Ind644,1010000101100011000101010,5,1,192,0.7,3,3,0.9,3.8893228892753875
82,Gen6_Ind665,0110010101001100010000100,4,5,192,0.2,1,9,0.3,3.874593623308327
83,Gen6_Ind749,1010111000011110100000010,1,200,0,0.6,2,1,0.1,3.865799583972977
84,Gen6_Ind675,0110111100101110011100010,4,200,128,0.95,5,6,0.1,3.8641549809975144
85,Gen6_Ind646,1100111111101110001100010,2,200,192,0.95,5,7,0.1,3.862871026878387
86,Gen6_Ind662,0110111000011000101100010,4,200,0,0.5,2,7,0.1,3.860178278571212
87,Gen6_Ind708,0100100101001101011111011,3,20,192,0.2,3,5,0.95,3.426591057197348
88,Gen6_Ind655,0100011100111101100001000,3,10,128,0.6,4,1,0.7,3.422024620535901
89,Gen6_Ind735,0100111101001100011111100,3,200,192,0.2,1,9,0.99,3.4101076030141932
90,Gen6_Ind650,1010111100100010000001100,2,200,128,0.7,5,1,0.99,3.408852137647844
91,Gen6_Ind741,1101100110100110000101100,5,50,255,0.8,5,3,0.99,3.408548044465484
92,Gen6_Ind737,1101000011101111101101100,4,500,64,0.95,2,7,0.99,3.4055566350022373
93,Gen6_Ind725,0100000100100000011011000,3,1,128,0.7,1,4,0.7,3.3881824861919934
94,Gen6_Ind709,0100111001001010011110100,3,200,16,0.1,5,3,0.3,3.3724743596533036
95,Gen6_Ind693,1100011101001100001111000,4,10,192,0.2,1,8,0.7,2.9093231635446988
96,Gen6_Ind717,0010100010111100001011011,2,20,32,0.2,1,6,0.95,2.907441461010616
97,Gen6_Ind724,0010011111101110000001100,2,10,255,0.95,5,1,0.99,2.896705699335742
98,Gen5_Ind535,1011000010001101100101100,1,500,32,0.2,4,3,0.99,2.8960485041292583
99,Gen6_Ind704,0001001111000001000001100,1,20,0,0.01,3,1,0.99,2.6804301282453
100,Gen6_Ind712,0001100100101100100111101,1,10,128,0.95,2,4,0.3,2.678707584193649
