Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
20,Gen46_Ind5771,1000100010000100001101101,5,20,32,0.05,1,7,0.6,4.379143779908145
21,Gen46_Ind5799,1000100011001100000011100,5,20,64,0.2,1,2,0.99,4.37914043398533
22,Gen46_Ind5816,1000100011001100000011100,5,20,64,0.2,1,2,0.99,4.37914043398533
23,Gen46_Ind5767,1001101110101000010001100,5,200,255,0.9,1,9,0.99,4.379133742155039
24,Gen46_Ind5740,1000100101101000010011100,5,20,192,0.9,1,10,0.99,4.379083554079753
25,Gen46_Ind5736,1000100110101101011001100,5,20,255,0.95,3,8,0.99,4.379063479171744
26,Gen46_Ind5853,1000100000100000000011100,5,20,0,0.7,1,2,0.99,4.3790400586783615
27,Gen46_Ind5801,1000100011001100010011100,5,20,64,0.2,1,10,0.99,4.379030021400744
28,Gen46_Ind5824,1000100111001100011001100,5,20,0,0.2,1,1,0.99,4.379030021400744
29,Gen46_Ind5783,1000100111101101011011100,5,20,255,0.95,3,6,0.99,4.379013292706966
30,Gen45_Ind5727,1000100010101101001011100,5,20,32,0.95,3,6,0.99,4.379013292706966
31,Gen46_Ind5849,1000100010001101000011100,5,20,32,0.2,3,2,0.99,4.378976490030554
32,Gen46_Ind5850,1000100111001101000011100,5,20,32,0.2,3,2,0.99,4.378976490030554
33,Gen46_Ind5805,1000100100110100000011100,5,20,128,0.7,1,2,0.99,4.378959761745771
34,Gen46_Ind5751,1000100001101111000011100,5,20,16,0.95,5,2,0.99,4.378852703749601
35,Gen46_Ind5737,1000100101101100111011111,5,20,192,0.95,2,4,0.4,4.378842667330844
36,Gen46_Ind5854,1000100001101100100011100,5,20,16,0.95,2,2,0.99,4.378835976410564
37,Gen46_Ind5830,1000100100100000101011100,5,20,128,0.7,2,6,0.99,4.378829285510733
38,Gen46_Ind5788,1000100010100010001011100,5,20,32,0.7,5,6,0.99,4.378755686962102
39,Gen46_Ind5749,1000100111101010000011100,5,20,128,0.9,5,2,0.99,4.378735615060038
40,Gen46_Ind5802,1000100111101110010001100,5,20,128,0.95,5,9,0.99,4.378718888615552
41,Gen46_Ind5753,1010100010000110001001100,3,20,32,0.05,5,5,0.99,4.3786887813375
42,Gen46_Ind5807,1000100111111110010011100,5,20,16,0.6,5,10,0.99,4.378544941167842
43,Gen46_Ind5848,1000100111001100000011001,5,20,192,0.2,1,2,0.8,4.377030175702271
44,Gen46_Ind5731,1000100100101100000111001,5,20,128,0.95,1,4,0.8,4.376659167861741
45,Gen45_Ind5706,1000101010101100000011100,5,50,32,0.95,1,2,0.99,4.372759038994133
46,Gen46_Ind5791,1000101111101100010011100,5,50,255,0.95,1,10,0.99,4.372668964101876
47,Gen46_Ind5811,1000101110101100010011100,5,50,255,0.95,1,10,0.99,4.372668964101876
48,Gen46_Ind5748,1000101111001100001111010,5,50,255,0.2,1,8,0.9,4.372658956009582
49,Gen46_Ind5778,1000101111001100000011100,5,50,16,0.2,1,2,0.99,4.372618924098533
50,Gen46_Ind5808,1000101100001100000011100,5,50,128,0.2,1,2,0.99,4.372618924098533
51,Gen46_Ind5775,1010101110100100010011100,3,50,255,0.8,1,10,0.99,4.372565549357323
52,Gen46_Ind5831,1000101010100001000011100,5,50,32,0.7,3,2,0.99,4.372492161215756
53,Gen46_Ind5757,1000101011101101000011100,5,50,64,0.95,3,2,0.99,4.372465475229593
54,Gen46_Ind5784,1000100010000100001001110,5,20,32,0.05,1,5,0.8,4.364590686761659
55,Gen46_Ind5817,1000110001001000000011100,5,100,16,0.1,1,2,0.99,4.364427830388391
56,Gen46_Ind5844,1000110011101100000011100,5,100,64,0.95,1,2,0.99,4.364361361891882
57,Gen46_Ind5819,1000100100000100000111000,5,20,128,0.05,1,4,0.7,4.364135384146806
58,Gen46_Ind5826,1000110111100001100011100,5,100,64,0.7,4,2,0.99,4.363789816385514
59,Gen46_Ind5834,1010110111101010000011100,5,100,16,0.9,5,2,0.99,4.363367899196898
60,Gen46_Ind5747,1000100111101000100011000,5,20,16,0.9,2,2,0.7,4.360184558269747
61,Gen46_Ind5750,1000111010100000100011100,5,200,32,0.7,2,2,0.99,4.355211395822616
62,Gen46_Ind5798,1000101111101000000011000,5,50,192,0.9,1,2,0.7,4.349335126262646
63,Gen46_Ind5768,1001100101100100000011100,5,10,192,0.8,1,2,0.99,4.345516469069175
64,Gen46_Ind5810,1001100100110101000011110,5,500,128,0.99,3,2,0.95,4.344752224712867
65,Gen46_Ind5772,1001000111101111010011100,5,500,64,0.95,2,10,0.99,4.34467647375419
66,Gen46_Ind5745,1000100000101101100111111,5,20,0,0.95,4,4,0.1,4.297063500572425
67,Gen46_Ind5741,1010100010001100000010110,4,20,32,0.2,1,2,0.5,4.28939031646067
68,Gen46_Ind5780,1000100011101101000011101,5,20,64,0.95,3,2,0.01,4.279522514571415
69,Gen46_Ind5857,1000111101001010001010101,5,200,192,0.1,5,6,0.4,4.271211412116804
70,Gen46_Ind5842,1001111011110100011110110,5,500,64,0.6,1,8,0.5,4.2711827650887075
71,Gen46_Ind5789,1000100100110101001101101,5,20,128,0.05,3,7,0.6,4.25241281373256
72,Gen46_Ind5781,1000000001101100000011100,5,1,16,0.95,1,2,0.99,4.235706367506208
73,Gen46_Ind5732,1000000001100100000011100,5,1,16,0.8,1,2,0.99,4.235546726910346
74,Gen46_Ind5806,1001111001101101000011110,5,20,16,0.95,3,2,0.99,4.232456454522697
75,Gen46_Ind5820,1000000100101110011011000,5,1,128,0.95,5,9,0.7,4.229557954581514
76,Gen46_Ind5787,1000100010001100000010100,5,20,32,0.2,1,2,0.3,4.216777737394367
77,Gen45_Ind5664,1001111101001100000011101,5,2,192,0.2,1,2,0.01,4.216058100992625
78,Gen46_Ind5823,1000000010101100000011110,5,1,32,0.95,1,2,0.95,4.213739565673215
79,Gen46_Ind5795,1001110111011100010010100,5,100,0,0.6,1,10,0.3,4.210965637329454
80,Gen46_Ind5761,1001111011111100000011101,5,10,64,0.4,1,2,0.4,4.205907065862287
81,Gen46_Ind5765,1000100111101100000011110,5,20,192,0.95,1,2,0.8,4.205579929161227
82,Gen46_Ind5858,1000110110101010001011110,5,100,255,0.9,5,6,0.95,4.20510474574953
83,Gen46_Ind5760,1000100111101100000011110,5,20,255,0.95,1,2,0.3,4.20445385708983
84,Gen46_Ind5845,1001111101001101000011101,5,20,192,0.2,3,2,0.01,4.203769253337245
85,Gen46_Ind5841,1001100100100101000011101,5,50,128,0.8,3,2,0.6,4.201495010035641
86,Gen46_Ind5803,1010100011001100000011100,5,20,64,0.2,1,2,0.99,3.990738626077511
87,Gen46_Ind5813,1010100101100100000011100,5,20,192,0.8,1,2,0.99,3.9907191751491973
88,Gen46_Ind5838,1100100011001100000011101,5,20,64,0.2,1,2,0.8,3.9907191751491973
89,Gen46_Ind5735,1010101110101100010111101,1,50,255,0.95,1,8,0.95,3.857930695601836
90,Gen46_Ind5839,1100101000101100000001100,4,50,0,0.95,1,1,0.99,3.420227576798815
91,Gen46_Ind5800,1100100011101000000011100,5,20,64,0.9,1,2,0.99,2.907813180953618
92,Gen46_Ind5818,1011101110101100010011100,5,20,255,0.95,1,10,0.99,2.907178954192073
93,Gen46_Ind5744,0000100101101110110011100,1,20,192,0.95,4,10,0.99,2.680962999240816
94,Gen46_Ind5779,0000100001101110010111100,1,20,16,0.95,5,9,0.99,2.6809002975390004
95,Gen46_Ind5852,0000100001100010000011100,1,20,16,0.7,5,2,0.99,2.680791203569013
96,Gen46_Ind5835,1010100111101100000011100,3,20,0,0.95,1,2,0.99,2.6806745956948643
97,Gen46_Ind5776,0000000111101100011011101,1,1,255,0.95,1,8,0.4,2.6752516471129137
98,Gen46_Ind5756,0000100011100000000010100,1,20,64,0.7,1,2,0.3,2.674991937339476
99,Gen46_Ind5794,0000000011110001100011000,1,1,64,0.99,4,2,0.7,2.6748396310288585
100,Gen46_Ind5827,0000100011101110000111000,1,20,64,0.95,5,4,0.7,2.674196889741185
