Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
51,Gen25_Ind3052,1000100101110110001001000,5,20,192,0.7,5,5,0.7,4.373666667175402
52,Gen25_Ind3175,1000101111101100001001010,5,50,192,0.95,1,5,0.9,4.372815754719069
53,Gen25_Ind3135,1001100111101000000101100,5,200,0,0.9,1,3,0.99,4.3727523666526285
54,Gen24_Ind2932,1000101011001000000111010,5,50,64,0.1,1,4,0.9,4.372739022030707
55,Gen25_Ind3125,1000101111001110001011011,5,50,16,0.2,5,6,0.95,4.371845117865664
56,Gen25_Ind3159,1000100111101101001011000,5,20,16,0.95,3,6,0.7,4.3654616760898195
57,Gen25_Ind3181,1000100001111100011011000,5,20,16,0.4,1,4,0.7,4.364590686761659
58,Gen24_Ind3032,1000110011101100011011100,5,100,64,0.95,1,5,0.99,4.364361361891882
59,Gen25_Ind3152,1000110111101100000111011,5,100,64,0.95,1,4,0.95,4.364304865261652
60,Gen25_Ind3081,1000100111111100011101000,5,20,0,0.3,1,9,0.7,4.362444617139935
61,Gen25_Ind3105,1000100111101100000101000,5,20,32,0.95,1,3,0.7,4.357916899208774
62,Gen25_Ind3120,1000010011111100011011010,5,5,64,0.1,1,7,0.9,4.357688275094413
63,Gen25_Ind3079,1000110000101101001001000,5,100,0,0.95,3,5,0.7,4.347365602571668
64,Gen25_Ind3088,1001100101101000011011100,5,20,192,0.9,1,2,0.99,4.345447280711597
65,Gen25_Ind3154,1001000111101100011011011,5,500,128,0.95,1,3,0.95,4.345414334649019
66,Gen25_Ind3118,1000100110100100000101111,5,20,255,0.8,1,3,0.4,4.324114360728958
67,Gen25_Ind3066,1001100111101100001011011,5,50,32,0.95,1,6,0.95,4.293268503301178
68,Gen25_Ind3085,1001101000101100011001100,5,50,0,0.95,1,9,0.99,4.293024102395858
69,Gen25_Ind3162,1000001110101111010001000,5,2,255,0.95,4,9,0.7,4.280343896120191
70,Gen25_Ind3180,1000101101001001100011101,5,50,192,0.1,4,2,0.4,4.258900049117556
71,Gen25_Ind3094,1000100111111110111010101,5,20,255,0.95,3,1,0.4,4.25241281373256
72,Gen25_Ind3078,1000000111101100000011010,5,1,128,0.95,1,2,0.9,4.235812801255796
73,Gen25_Ind3115,1001100111101100001011100,5,200,128,0.95,1,6,0.99,4.235578028039531
74,Gen25_Ind3107,1000000111001100010101011,5,1,192,0.2,1,5,0.95,4.235506036134036
75,Gen25_Ind3098,1000000110101101100101100,5,1,255,0.95,4,3,0.99,4.2331066633873755
76,Gen25_Ind3141,1000000111101100000111101,5,1,0,0.95,1,4,0.5,4.213293509311793
77,Gen25_Ind3061,1000101011011100000001111,5,50,64,0.6,1,1,0.4,4.210928511287343
78,Gen25_Ind3133,1001110111101101011110100,5,20,128,0.95,3,7,0.3,4.207963636924292
79,Gen25_Ind3108,1001100100101100000001111,5,20,128,0.95,1,1,0.95,4.207688693443357
80,Gen25_Ind3099,1001101101101000011010100,5,20,192,0.9,1,1,0.3,4.207537335401589
81,Gen25_Ind3178,1000100010110000011011110,5,20,32,0.99,1,5,0.7,4.205505867539552
82,Gen25_Ind3057,1000100110101100000100010,5,20,255,0.95,1,3,0.1,4.204151617134022
83,Gen25_Ind3119,1000100001101100011010011,5,20,16,0.95,1,7,0.2,4.204120778765424
84,Gen25_Ind3092,1000100101101100110010010,5,20,192,0.95,2,10,0.1,4.203565765482968
85,Gen25_Ind3095,1000101111011100011011111,5,50,16,0.6,1,6,0.5,4.202637987280818
86,Gen25_Ind3144,1000100111100001110100001,5,20,128,0.7,4,8,0.05,4.199260146065835
87,Gen25_Ind3169,1100100111101110111011100,5,20,255,0.95,4,2,0.99,3.9904468820603154
88,Gen25_Ind3103,0100100101101101100101100,3,20,192,0.95,4,3,0.99,3.4262346335852856
89,Gen25_Ind3064,0101100111001100011011100,3,50,32,0.2,1,2,0.99,3.405151972984165
90,Gen25_Ind3184,1010100111111100011011011,1,20,0,0.2,1,1,0.95,2.9073647687238915
91,Gen25_Ind3143,1110101011110100011011100,2,50,64,0.05,1,3,0.99,2.9068766876505063
92,Gen25_Ind3084,0010100101110101011011011,2,20,192,0.01,3,5,0.95,2.8960938688247753
93,Gen25_Ind3151,1010000011101100011111100,5,1,64,0.95,1,5,0.99,2.6809755399331374
94,Gen25_Ind3131,1010100111110100001001011,2,20,192,0.5,1,5,0.95,2.680594355308297
95,Gen25_Ind3128,0000100111101100000111011,1,20,192,0.95,1,4,0.95,2.680529163531193
96,Gen25_Ind3122,0000100001101010100111011,1,20,16,0.9,2,4,0.95,2.6805254025638745
97,Gen25_Ind3111,0001100111001010011011011,1,500,0,0.1,5,9,0.95,2.6804577069568016
98,Gen25_Ind3172,0000100101001100010011000,1,20,192,0.2,1,10,0.7,2.6750381320254872
99,Gen25_Ind3158,1100110011111100000110001,3,100,64,0.5,1,4,0.05,2.672635629490012
100,Gen25_Ind3097,0000100111101110001001001,1,20,128,0.95,5,5,0.8,2.672353998772793
