Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
32,Gen47_Ind5900,1000100011101101100011100,5,20,64,0.95,4,2,0.99,4.378852703749601
33,Gen46_Ind5854,1000100001101100100011100,5,20,16,0.95,2,2,0.99,4.378835976410564
34,Gen47_Ind5911,1000100011101100100011100,5,20,64,0.95,2,2,0.99,4.378835976410564
35,Gen47_Ind5968,1000100011101100100011100,5,20,64,0.95,2,2,0.99,4.378835976410564
36,Gen47_Ind5931,1000100010110001101001100,5,20,32,0.99,4,5,0.99,4.378789140541139
37,Gen47_Ind5919,1000100111001110000011100,5,20,16,0.2,5,2,0.99,4.378728924466909
38,Gen47_Ind5916,1000100011101110000011100,5,20,64,0.95,5,2,0.99,4.378712198073538
39,Gen46_Ind5753,1010100010000110001001100,3,20,32,0.05,5,5,0.99,4.3786887813375
40,Gen46_Ind5807,1000100111111110010011100,5,20,128,0.01,5,10,0.99,4.3786887813375
41,Gen47_Ind5972,1000100101101101101011111,5,20,192,0.95,4,6,0.99,4.3777957870519595
42,Gen47_Ind5864,1011101111101000000111101,5,50,64,0.9,1,4,0.99,4.3758004090704
43,Gen47_Ind5892,1000101111101100000111100,5,50,64,0.95,1,4,0.99,4.372925854149818
44,Gen47_Ind5882,1000100111000101011011000,5,20,16,0.05,3,6,0.7,4.368110021682716
45,Gen47_Ind5905,1000100111000100001101101,5,20,32,0.05,1,7,0.1,4.365288780329532
46,Gen47_Ind5943,1000100011001100001011000,5,20,64,0.2,1,6,0.7,4.364716991908615
47,Gen47_Ind5872,1001100100101001000011010,5,50,128,0.9,3,2,0.9,4.36428824888407
48,Gen46_Ind5819,1000100100000100000111000,5,20,128,0.05,1,4,0.7,4.364135384146806
49,Gen47_Ind5903,1010110110100001100011100,5,100,255,0.7,4,2,0.99,4.363789816385514
50,Gen47_Ind5871,1000110110110111001011110,5,100,255,0.2,3,6,0.9,4.36364363111444
51,Gen47_Ind5985,1000110101101010010011100,5,100,192,0.9,5,10,0.99,4.363321393633259
52,Gen47_Ind5980,1000100111101111000011101,5,20,192,0.95,4,2,0.4,4.356578629317304
53,Gen47_Ind5885,1000111001001010001011100,5,200,16,0.1,5,6,0.99,4.354523138218461
54,Gen47_Ind5918,1000100010100010001011101,5,20,32,0.7,5,6,0.1,4.327356315243472
55,Gen47_Ind5959,1001011101110110010010110,5,2,192,0.99,5,10,0.5,4.316308594632535
56,Gen47_Ind5975,1000100111010100011110110,5,20,192,0.4,1,1,0.5,4.297234255997768
57,Gen47_Ind5889,1010100101001100000110110,5,20,192,0.2,1,4,0.5,4.295195742738757
58,Gen47_Ind5971,1001100101101100010001100,5,5,192,0.95,1,9,0.99,4.293220264076291
59,Gen47_Ind5878,1101100100100101000011101,4,100,128,0.8,3,2,0.5,4.290369643979998
60,Gen47_Ind5927,1010101010001000000010110,3,50,32,0.1,1,2,0.5,4.286198567133819
61,Gen47_Ind5950,1001100011011101000011110,5,500,64,0.6,3,2,0.8,4.270597176738832
62,Gen47_Ind5875,1001100011101100000101110,5,500,64,0.95,1,3,0.01,4.247524928576987
63,Gen47_Ind5904,1000000010101100000011100,5,1,32,0.95,1,2,0.99,4.235706367506208
64,Gen47_Ind5910,1000000001111100000011100,5,1,16,0.7,1,2,0.99,4.235706367506208
65,Gen47_Ind5897,1000000111101100011101100,5,1,64,0.95,1,5,0.99,4.235624980600763
66,Gen47_Ind5979,1000000011101100110001100,5,1,64,0.95,2,9,0.99,4.235531076519241
67,Gen47_Ind5995,1000000111001111000011100,5,1,0,0.2,3,2,0.99,4.235380838649034
68,Gen47_Ind5964,1001100111001101011001100,5,100,0,0.2,3,6,0.99,4.23395411027717
69,Gen47_Ind5994,1001111101001001100011101,5,1,192,0.1,4,2,0.4,4.231834566636
70,Gen47_Ind5936,1000000101101110000011100,5,1,192,0.95,5,2,0.99,4.2315752402651725
71,Gen47_Ind5883,1000100100000000001110100,5,20,128,0.01,1,8,0.3,4.222273053759876
72,Gen47_Ind5991,1001100001101101111111110,5,200,16,0.95,4,5,0.3,4.220848924391865
73,Gen47_Ind5946,1000101110001100010000100,5,50,255,0.2,1,9,0.3,4.219031291130891
74,Gen47_Ind5868,1000100010001101000011101,5,20,32,0.2,3,2,0.95,4.21691114526642
75,Gen47_Ind5967,1000101101001100000010100,5,50,192,0.2,1,2,0.3,4.216514048992149
76,Gen47_Ind5895,1000100101100000001010100,5,20,192,0.7,1,6,0.3,4.210037682628529
77,Gen46_Ind5845,1001111101001101000011101,5,500,192,0.2,3,2,0.8,4.209283247675185
78,Gen47_Ind5963,1000100010101000000010100,5,20,32,0.9,1,2,0.3,4.2078060806465345
79,Gen46_Ind5761,1001111011111100000011101,5,200,64,0.5,1,2,0.7,4.207707227829478
80,Gen47_Ind5987,1000100010101100000111101,5,20,32,0.95,1,4,0.1,4.206749831551473
81,Gen47_Ind5887,1001111010001100000011101,5,10,32,0.2,1,2,0.6,4.2066386782828245
82,Gen47_Ind5999,1000100001101100100011111,5,20,16,0.95,2,2,0.2,4.2062249927345
83,Gen47_Ind5935,1000100000101100000011110,5,20,0,0.95,1,2,0.4,4.205694112605446
84,Gen47_Ind5976,1001111011101100000011101,5,100,64,0.95,1,2,0.8,4.204274975132699
85,Gen47_Ind5954,1000100111101101011111110,5,20,128,0.95,3,2,0.3,4.1989771098848605
86,Gen47_Ind5928,1100100110101100010011100,2,20,255,0.95,1,10,0.99,3.990738626077511
87,Gen47_Ind5986,1010100110110000000011100,1,20,255,0.99,1,2,0.99,3.990671937969815
88,Gen47_Ind5896,1010100100101000110011100,5,20,128,0.9,2,10,0.99,3.9906024735609713
89,Gen47_Ind5941,1010110011001100000011100,1,100,64,0.2,1,2,0.99,3.9759331764627532
90,Gen47_Ind5932,1010110111001100000111100,2,100,255,0.2,1,4,0.99,3.975855950098366
91,Gen47_Ind5879,1010100111101111010001100,5,20,128,0.95,2,9,0.99,3.4262715015548912
92,Gen47_Ind5886,1100110101001000000010101,4,100,192,0.1,1,2,0.4,3.3721866422689843
93,Gen46_Ind5741,1010100010001100000010110,5,20,32,0.2,1,2,0.5,2.9082986250654588
94,Gen47_Ind5960,1101101011101000011111000,4,5,64,0.9,1,5,0.7,2.9079533381432063
95,Gen47_Ind5940,1010101010110100000010110,3,50,32,0.95,1,2,0.5,2.907286605748814
96,Gen47_Ind5988,1010100011101101000001101,1,20,64,0.95,3,1,0.99,2.8980077968964104
97,Gen47_Ind5865,0001111110111000010001100,1,2,255,0.9,1,9,0.99,2.68163534577747
98,Gen47_Ind5915,1010100101100100001111100,4,20,192,0.8,1,8,0.99,2.6808401066644714
99,Gen47_Ind5955,0000101010101000000011100,1,50,32,0.9,1,2,0.99,2.6805642664017633
100,Gen47_Ind5939,1010101100001100000111100,5,50,128,0.2,1,4,0.99,2.6805354318335093
