Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
77,Gen3_Ind262,1010011100100101001001000,5,10,128,0.8,3,5,0.7,3.4239810502985533
78,Gen3_Ind261,0100101100000001010011010,3,50,128,0.01,3,10,0.9,3.419237967172704
79,Gen3_Ind243,1011000011100001100001100,3,500,64,0.7,4,1,0.99,3.404785836746187
80,Gen3_Ind339,0100010110101100001000111,3,5,255,0.95,1,5,0.6,3.397973103964684
81,Gen3_Ind244,0100101100101010110010110,3,50,128,0.9,2,10,0.5,3.3784202456971175
82,Gen3_Ind271,0100101010000100010110101,3,50,32,0.05,1,10,0.4,3.372400937448331
83,Gen3_Ind305,0101000101001001001000100,3,500,192,0.1,3,5,0.3,3.371754166438703
84,Gen3_Ind276,0100100000010100010110100,3,20,0,0.4,1,4,0.3,3.3708399841439185
85,Gen3_Ind253,0101000000101010001010101,3,500,0,0.9,5,6,0.4,3.3699342231755267
86,Gen3_Ind345,1110001100011100101100011,2,2,128,0.6,2,7,0.2,3.3696865615130087
87,Gen3_Ind318,1100110101001000110110100,5,100,192,0.1,2,1,0.3,3.366923147417099
88,Gen3_Ind289,0100110010100001101010010,3,100,32,0.7,4,6,0.1,3.3662072999834374
89,Gen3_Ind279,0010000101001110001000100,2,1,192,0.2,5,5,0.3,2.8970863941922995
90,Gen3_Ind249,0010011100100000100010101,2,10,128,0.7,2,2,0.4,2.895811460128031
91,Gen3_Ind368,0010111101110001000110001,2,200,192,0.99,3,4,0.05,2.8905727616089796
92,Gen3_Ind331,0000010110100000100001100,1,5,255,0.7,2,1,0.99,2.681173698444041
93,Gen3_Ind336,0000011100011001101101010,1,10,128,0.5,4,7,0.9,2.6800378198590735
94,Gen3_Ind298,0000000001011100001000110,1,1,16,0.6,1,5,0.5,2.6772961239267192
95,Gen3_Ind300,0000101100101011000010001,1,50,128,0.9,2,2,0.05,2.6772948732920705
96,Gen3_Ind326,1110000110001100000111000,4,1,255,0.2,1,4,0.7,2.6769259870764044
97,Gen3_Ind265,0001000011101101111001001,1,500,64,0.95,4,3,0.8,2.676843470516008
98,Gen3_Ind252,1100100001101001001110110,4,20,16,0.9,3,8,0.5,2.676027330742323
99,Gen3_Ind327,0000110000010110001001000,1,100,0,0.4,5,5,0.7,2.6753190800114455
100,Gen3_Ind349,0000010000011001011001001,1,5,0,0.5,3,3,0.8,2.6738475677743514
