Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
85,Gen11_Ind1322,1010011000011110101101100,2,10,0,0.6,3,7,0.99,3.4296995896150713
86,Gen11_Ind1265,1011100000100000000011001,4,1,0,0.7,1,2,0.8,3.4283025131669853
87,Gen11_Ind1321,0100101101011100111001100,3,50,192,0.6,2,1,0.99,3.419266525196977
88,Gen11_Ind1374,1010110000011010110001100,2,100,0,0.5,1,9,0.99,3.4138958215445094
89,Gen10_Ind1188,1100000100100000000111110,2,1,128,0.7,1,4,0.4,3.3918940191982196
90,Gen11_Ind1367,1100001001110000000000001,4,2,16,0.99,1,1,0.05,2.9054252099068214
91,Gen11_Ind1314,1100011100001100100001110,1,10,128,0.2,2,1,0.5,2.8978979009346313
92,Gen11_Ind1387,1010100101001110101010100,5,20,192,0.2,4,6,0.3,2.896035333999981
93,Gen11_Ind1329,0000101000000000001001100,1,50,0,0.01,1,5,0.99,2.68060313136661
94,Gen11_Ind1276,1100101011011111100001100,3,50,64,0.6,3,1,0.99,2.6805705348682545
95,Gen11_Ind1375,0000110100011110101101100,1,100,128,0.6,1,7,0.99,2.6805341781707006
96,Gen11_Ind1266,1101011100000010000001100,2,2,128,0.01,5,1,0.99,2.6804301282453
97,Gen10_Ind1175,1011100000011110100001100,1,2,0,0.6,5,1,0.99,2.6804175926549485
98,Gen11_Ind1310,0000100101000100010001010,1,20,192,0.05,1,9,0.9,2.6799363146672652
99,Gen11_Ind1365,1101111100110000001000010,4,200,128,0.99,1,5,0.1,2.676312235703719
100,Gen11_Ind1370,0001001011100001110001110,1,50,64,0.7,4,9,0.2,2.6733424599389433
