Rank,Individual,Gene1,ctx_Gene1,den_Gene1,hash_Gene1,gamma_Gene1,mutations_Gene1,den_mut_Gene1,gamma_mut_Gene1,Fitness
42,Gen66_Ind8347,1000011000101000110011010,5,10,0,0.9,2,10,0.9,4.132362763829611
43,Gen66_Ind8355,1000011010101000110011010,5,10,32,0.9,2,10,0.9,4.132362763829611
44,Gen66_Ind8393,1000011100101110111101010,5,10,128,0.95,1,7,0.9,4.132358987947844
45,Gen66_Ind8335,1000011110110011010111010,5,10,255,0.99,4,8,0.9,4.132332556968687
46,Gen66_Ind8323,1000011110101001111001010,5,10,255,0.9,4,3,0.9,4.132321229509695
47,Gen66_Ind8383,1000011000000101111011010,5,10,0,0.05,4,3,0.9,4.131924807564926
48,Gen66_Ind8365,1000011100011001010011010,5,10,128,0.5,3,10,0.9,4.1312001183867615
49,Gen66_Ind8387,1000011010000110010011010,5,10,32,0.05,5,10,0.9,4.13116238112333
50,Gen66_Ind8344,1000011100110110010011010,5,10,128,0.95,5,10,0.9,4.130045670273592
51,Gen66_Ind8369,1000011011101001011011010,5,10,64,0.9,3,9,0.9,4.129770358032538
52,Gen66_Ind8296,1000010110101000010011011,5,5,255,0.9,1,10,0.95,4.129412129938979
53,Gen66_Ind8357,1001011100101000000111010,5,2,128,0.9,1,4,0.9,4.12920476313084
54,Gen66_Ind8404,1000010110001000010011010,5,5,255,0.1,1,10,0.9,4.128556404952265
55,Gen66_Ind8300,1000010001101101011011010,5,5,16,0.95,3,8,0.9,4.125724112135892
56,Gen66_Ind8332,1000011111110100010011000,5,10,32,0.7,1,10,0.7,4.1231137132771245
57,Gen66_Ind8381,1001011110001001111101010,5,2,255,0.1,4,7,0.9,4.121745890553285
58,Gen66_Ind8356,1001011100100000011011010,5,100,128,0.7,1,5,0.9,4.118300298867363
59,Gen66_Ind8372,1000111010101100011011010,5,200,32,0.95,1,10,0.9,4.118274047423264
60,Gen65_Ind8239,1000111010101000010011010,5,200,32,0.9,1,10,0.9,4.118259046748324
61,Gen65_Ind8239,1000111010101000010011010,5,200,32,0.9,1,10,0.9,4.118259046748324
62,Gen66_Ind8362,1000111010101000000111010,5,200,32,0.9,1,4,0.9,4.118247796313834
63,Gen66_Ind8364,1000011111110100011011000,5,10,192,0.5,1,10,0.7,4.118105296130571
64,Gen66_Ind8322,1000011100010100000001000,5,10,128,0.4,1,1,0.7,4.116688331075865
65,Gen66_Ind8358,1000011000110100110111000,5,10,0,0.8,2,4,0.7,4.115538232914696
66,Gen66_Ind8343,1000111111010101010111010,5,200,128,0.4,3,6,0.9,4.115512016671368
67,Gen66_Ind8345,1001011100101001010111011,5,500,128,0.9,3,5,0.95,4.112914520400443
68,Gen66_Ind8390,1001011110010101110011010,5,500,255,0.4,4,10,0.9,4.11020449710036
69,Gen66_Ind8363,1000111110001010010111011,5,200,255,0.1,5,7,0.95,4.109838450682338
70,Gen66_Ind8405,1000001100001000010011010,5,2,128,0.1,1,10,0.9,4.108610057270772
71,Gen66_Ind8334,1000111100011010010011000,5,200,128,0.5,5,10,0.7,4.10531681098456
72,Gen66_Ind8312,1000111100011100010011000,5,200,128,0.6,1,10,0.7,4.1028252144630075
73,Gen66_Ind8304,1000111100101000010011000,5,200,128,0.9,1,10,0.7,4.102434431278137
74,Gen66_Ind8311,1000011010111000100111110,5,10,32,0.8,2,4,0.8,4.086354317354443
75,Gen66_Ind8339,1000111100010000011101111,5,200,128,0.3,1,6,0.99,4.072177340930537
76,Gen66_Ind8380,1001110100101011101011110,5,500,128,0.9,1,6,0.8,4.071345170330506
77,Gen66_Ind8294,1000011011100000011000011,5,10,64,0.7,1,5,0.2,4.067964998821661
78,Gen66_Ind8410,1000111001110000110001110,5,200,16,0.99,2,9,0.2,4.065416192105398
79,Gen66_Ind8349,1000011100101110111010010,5,10,128,0.95,1,9,0.1,4.0643091700262595
80,Gen66_Ind8305,1000010100110100010010010,5,5,128,0.4,1,10,0.1,4.063038482340025
81,Gen66_Ind8406,1000011000101100111110010,5,10,0,0.95,2,1,0.1,4.062235583875714
82,Gen65_Ind8181,1000011111110100011000010,5,10,255,0.2,1,9,0.1,4.061816013227748
83,Gen66_Ind8340,1000010011110010011000000,5,5,64,0.99,5,3,0.01,4.058903300616756
84,Gen65_Ind8245,1000011000111100010010010,5,10,0,0.6,1,10,0.1,4.058597325675312
85,Gen66_Ind8319,1100010100111000011011010,3,5,128,0.4,1,1,0.9,3.202135892495913
86,Gen66_Ind8373,1100011100101100010011010,4,10,128,0.95,1,10,0.9,3.2006832378140353
87,Gen66_Ind8400,1100001111101010010011011,5,2,255,0.9,5,10,0.95,3.196620096213247
88,Gen66_Ind8318,1011011110111100011011000,3,5,255,0.2,1,5,0.7,3.1884752268067693
89,Gen66_Ind8388,1010001110101000010011010,3,2,255,0.9,1,10,0.9,2.7939297677251798
90,Gen66_Ind8298,1010011001001000001011010,2,10,16,0.1,1,6,0.9,2.7908108324925407
91,Gen66_Ind8299,1100011000101001010011010,1,10,0,0.9,3,10,0.9,2.7841343871911826
92,Gen66_Ind8295,0000011111110100010010000,1,10,255,0.8,1,10,0.01,2.577911732432702
93,Gen66_Ind8348,1110011100101001010011011,4,10,128,0.9,3,10,0.95,2.5732926916699763
94,Gen66_Ind8366,0000011110101001110001010,1,10,255,0.9,4,9,0.9,2.5728008146500474
95,Gen66_Ind8353,0000011100101000010011010,1,10,128,0.9,1,10,0.9,2.57267348428264
96,Gen66_Ind8350,0000101100101000010011011,1,50,128,0.9,1,10,0.95,2.5726164092435675
97,Gen66_Ind8396,0000010000000010010101010,1,5,0,0.01,5,9,0.9,2.5724217877682842
98,Gen66_Ind8331,1100010001101001011111010,1,5,16,0.9,3,2,0.9,2.5718454127269097
99,Gen66_Ind8397,1100011100110101010101010,1,10,128,0.5,3,9,0.9,2.5718103119329285
100,Gen66_Ind8371,0000011000101010111111010,1,10,0,0.9,5,5,0.9,2.5714885992948227
